phase,dataset,method,aug_f1_mean,aug_f1_std,gain_mean,actual_aug_ratio_mean,method_elapsed_sec_mean,fallback_count_mean,n_seeds
phase2_new,ering,dgw_sameclass,0.7634998369846557,0.04400106912417851,0.016578429140059203,10.0,4.544281936987924,0.0,3
phase1_locked,ering,no_aug,0.7469214078445964,0.1770500945694436,0.0,0.0,,,3
phase1_locked,ering,raw_smote_flatten_balanced,0.7469214078445964,0.1770500945694436,0.0,0.0,,,3
phase1_locked,ering,raw_aug_scaling,0.7391502936098485,0.05490520432294366,-0.007771114234748004,10.0,,,3
phase1_locked,handmovementdirection,dba_sameclass,0.35262496501639,0.037151630532860934,0.14293369044837326,10.0,,,3
phase2_new,handmovementdirection,dgw_sameclass,0.3523767140375724,0.011424322889913827,0.1426854394695557,10.0,467.9352221899899,0.0,3
phase1_locked,handmovementdirection,raw_aug_timewarp,0.3190067059621496,0.026954824544366294,0.10931543139413287,10.0,,,3
phase1_locked,handmovementdirection,raw_aug_jitter,0.3125325544058762,0.026712757086128004,0.10284127983785944,10.0,,,3
phase1_locked,handmovementdirection,pca_cov_state,0.2976569238271552,0.04837749046066795,0.08796564925913847,10.0,,,3
phase2_new,handmovementdirection,rgw_sameclass,0.2937616475661143,0.04248384108940593,0.08407037299809761,10.0,32.86537913935414,0.0,3
phase1_locked,handmovementdirection,random_cov_state,0.2903481591789633,0.040230056358109334,0.08065688461094654,10.0,,,3
phase1_locked,handmovementdirection,csta_top1_current,0.2754524178509126,0.02892505053709172,0.0657611432828959,10.0,,,3
phase1_locked,handmovementdirection,raw_aug_scaling,0.27388358281767594,0.025896625371919803,0.06419230824965927,10.0,,,3
phase2_new,handmovementdirection,jobda_cleanroom,0.2724911858980481,0.012188912335507212,0.06279991133003134,3.0,1.098802562628407,0.0,3
phase1_locked,handmovementdirection,csta_group_template_top,0.2688544678780615,0.02738903892000417,0.05916319331004477,10.0,,,3
phase1_locked,handmovementdirection,raw_mixup,0.21315913469358572,0.07213036881963622,0.003467860125568967,10.0,,,3
phase1_locked,handmovementdirection,no_aug,0.20969127456801664,0.026078629474673803,0.0,0.0,,,3
phase1_locked,handmovementdirection,raw_smote_flatten_balanced,0.20969127456801664,0.026078629474673803,0.0,0.0,,,3
phase1_locked,handwriting,raw_aug_jitter,0.49712026897310563,0.034080158130095795,0.0970202512853293,10.0,,,3
phase1_locked,handwriting,csta_group_template_top,0.476070456900701,0.015210879828974897,0.07597043921292461,10.0,,,3
phase1_locked,handwriting,pca_cov_state,0.4674405889172227,0.038831278159894116,0.06734057122944644,10.0,,,3
phase1_locked,handwriting,raw_aug_timewarp,0.46740003184067774,0.021279748823811777,0.0673000141529014,10.0,,,3
phase1_locked,handwriting,random_cov_state,0.4643840351655004,0.015589582982105032,0.06428401747772407,10.0,,,3
phase1_locked,handwriting,csta_top1_current,0.46049183816916345,0.024938794741042842,0.06039182048138706,10.0,,,3
phase1_locked,handwriting,raw_aug_scaling,0.45070560380102914,0.03034591892468749,0.050605586113252804,10.0,,,3
phase1_locked,handwriting,raw_smote_flatten_balanced,0.427791762958615,0.04092412858085549,0.027691745270838633,0.9499999999999998,,,3
phase2_new,handwriting,rgw_sameclass,0.42262484110613024,0.07050368680467124,0.022524823418353903,10.0,6.391645235649776,0.0,3
phase1_locked,handwriting,no_aug,0.4001000176877763,0.01581157827429161,0.0,0.0,,,3
phase2_new,handwriting,dgw_sameclass,0.39295454647521383,0.049894943856328075,-0.007145471212562332,10.0,68.93533005732267,0.0,3
phase1_locked,handwriting,dba_sameclass,0.38789929123753014,0.032872939476993886,-0.012200726450246132,10.0,,,3
phase1_locked,handwriting,raw_mixup,0.3597628913762043,0.04007175081421775,-0.040337126311571936,10.0,,,3
phase2_new,handwriting,jobda_cleanroom,0.34730876927508203,0.040030674462549355,-0.05279124841269417,3.0,1.3000620993358705,0.0,3
phase1_locked,japanesevowels,random_cov_state,0.9839705286795409,0.009416793921985411,0.017819569647161967,10.0,,,3
phase1_locked,japanesevowels,raw_aug_jitter,0.982607499733312,0.0029554286773553697,0.016456540700933,10.0,,,3
phase2_new,japanesevowels,jobda_cleanroom,0.9807756737412697,0.00780338729327164,0.0146247147088907,3.0,1.9889102109979528,0.0,3
phase1_locked,japanesevowels,dba_sameclass,0.9800850697535949,0.002614689611056866,0.013934110721215998,10.0,,,3
phase2_new,japanesevowels,rgw_sameclass,0.9797545209079518,0.008940850068313296,0.013603561875572899,10.0,5.659649203997105,0.0,3
phase1_locked,japanesevowels,raw_aug_timewarp,0.9771057924292766,0.005607513592794003,0.0109548333968976,10.0,,,3
phase1_locked,japanesevowels,raw_mixup,0.9768844693938915,0.009413944785508234,0.010733510361512669,10.0,,,3
phase1_locked,japanesevowels,raw_aug_scaling,0.976410358079742,0.009114908015780404,0.010259399047363067,10.0,,,3
phase2_new,japanesevowels,dgw_sameclass,0.9757116817910522,0.0059990915230527285,0.009560722758673167,10.0,14.304659541657506,0.0,3
phase1_locked,japanesevowels,csta_top1_current,0.97049413005379,0.010967015577437381,0.004343171021411134,10.0,,,3
phase1_locked,japanesevowels,pca_cov_state,0.9701810617784151,0.008767104124671599,0.0040301027460364,10.0,,,3
phase1_locked,japanesevowels,csta_group_template_top,0.9698710284725901,0.0018939467377834278,0.0037200694402112332,10.0,,,3
phase1_locked,japanesevowels,no_aug,0.9661509590323788,0.009167563041868563,0.0,0.0,,,3
phase1_locked,japanesevowels,raw_smote_flatten_balanced,0.9661509590323788,0.009167563041868563,0.0,0.0,,,3
phase1_locked,natops,csta_group_template_top,0.9659304125637961,0.015946780072489394,0.044287880280619696,10.0,,,3
phase2_new,natops,dgw_sameclass,0.9645900799964927,0.006330352027043624,0.0429475477133164,10.0,21.546247740353767,0.0,3
phase1_locked,natops,raw_aug_jitter,0.962552462463421,0.008483221292069562,0.0409099301802448,10.0,,,3
phase2_new,natops,rgw_sameclass,0.9622541572884383,0.014816256000512413,0.04061162500526207,10.0,4.6815565436845645,0.0,3
phase1_locked,natops,csta_top1_current,0.9607853534384795,0.00026791583104566216,0.03914282115530317,10.0,,,3
phase1_locked,natops,dba_sameclass,0.9572815415000319,0.003189264695032343,0.03563900921685553,10.0,,,3
phase1_locked,natops,random_cov_state,0.9535241013126406,0.011625995422057398,0.031881569029464436,10.0,,,3
phase1_locked,natops,raw_aug_scaling,0.9532802159934782,0.027640831394789664,0.03163768371030213,10.0,,,3
phase1_locked,natops,pca_cov_state,0.9512742307142527,0.023066197393943336,0.029631698431076398,10.0,,,3
phase2_new,natops,jobda_cleanroom,0.9467579925717398,0.015909727174558977,0.025115460288563537,3.0,1.2799499933219824,0.0,3
phase1_locked,natops,raw_aug_timewarp,0.9432313199163264,0.031479676873337616,0.02158878763315017,10.0,,,3
phase1_locked,natops,raw_mixup,0.9296079267520693,0.01817994816978873,0.007965394468893133,10.0,,,3
phase1_locked,natops,no_aug,0.9216425322831762,0.01515792484574601,0.0,0.0,,,3
phase1_locked,natops,raw_smote_flatten_balanced,0.9216425322831762,0.01515792484574601,0.0,0.0,,,3
phase1_locked,racketsports,raw_mixup,0.9065936439644634,0.007330762640486472,0.036986144292439065,10.0,,,3
phase1_locked,racketsports,raw_aug_timewarp,0.9010889846487858,0.009282679736577551,0.03148148497676173,10.0,,,3
phase2_new,racketsports,rgw_sameclass,0.897202150726015,0.025820897079783002,0.0275946510539908,10.0,3.4204802343350216,0.0,3
phase1_locked,racketsports,csta_group_template_top,0.8922015072213133,0.0254972938419194,0.022594007549289002,10.0,,,3
phase1_locked,racketsports,random_cov_state,0.8846388859417199,0.012082812432002751,0.015031386269695699,10.0,,,3
phase1_locked,racketsports,pca_cov_state,0.8798842950588853,0.01991009129423339,0.010276795386861068,10.0,,,3
phase2_new,racketsports,jobda_cleanroom,0.876946863392685,0.012675780451550019,0.007339363720660801,3.0,1.0825598080215666,0.0,3
phase1_locked,racketsports,dba_sameclass,0.872503601911864,0.005570079636005558,0.0028961022398398,10.0,,,3
phase1_locked,racketsports,csta_top1_current,0.8721055206171656,0.020839551263019923,0.0024980209451413993,10.0,,,3
phase1_locked,racketsports,raw_aug_jitter,0.8713085794059318,0.01096807213178118,0.0017010797339076,10.0,,,3
phase1_locked,racketsports,no_aug,0.8696074996720241,0.013229632397157179,0.0,0.0,,,3
phase1_locked,racketsports,raw_aug_scaling,0.8669590239709484,0.01578340698638265,-0.0026484757010757343,10.0,,,3
phase1_locked,racketsports,raw_smote_flatten_balanced,0.8532594849761908,0.0023617088907336658,-0.0163480146958334,0.1333333333333333,,,3
phase2_new,racketsports,dgw_sameclass,0.83500488848698,0.08039219612010516,-0.03460261118504427,10.0,8.420234556329282,0.0,3
