dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
uwavegesturelibrary,2,csta_topk_uniform_top5,success,,0.9177708970077644,0.93378165211321,0.0160107551054455,960,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,20.344771555857733,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000157112917979,0.0017084168230145,1.0877963696718784,0.1323354688698977,0.4271753121969882,0.5247056002453537,0.1,0.0973153676772554,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.1145833333333333,2.2182004537495024,0.1979166666666666,1.0,960.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/uwavegesturelibrary/_csta_runs/csta_topk_uniform_top5/uwavegesturelibrary/s2/candidate_audit/uwavegesturelibrary_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0973153667777215,0.6617026589042019,0.9405060433102972,0.6599787793063079,0.280527264003989,2.058810344235316,0.0999999990637209,0.0973153690186639,0.9731536767725548,0.1,0.0973153676772554,0.4271753121969882,0.1145833333333333,0.0,0.5247056002453537,0.0017084168230145,0.9405060433102972,0.6599787793063079,0.280527264003989,2.058810344235316,0.6617026589042019,0.9731536767725548,0.0999999990637209,0.0973153690186639,2.2182004537495024,0.1979166666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,96.0,False,0.9999999999999998,1.0,1.0,0.0,0.5818917124137668,0.608124924880331,0.0229216565384146,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2182004537495024
uwavegesturelibrary,3,no_aug,success,,0.9055328019779824,0.9055328019779824,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,3,csta_topk_uniform_top5,success,,0.9055328019779824,0.9248530540815212,0.0193202521035388,960,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,28.68261362286285,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570519327611,0.0018428606374786,1.0847574319893407,0.1309870454706135,0.4198731493282921,0.5476265932355455,0.1,0.0963930190212572,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.1354166666666666,2.133337789291664,0.1666666666666666,1.0,960.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/uwavegesturelibrary/_csta_runs/csta_topk_uniform_top5/uwavegesturelibrary/s3/candidate_audit/uwavegesturelibrary_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0963930189203661,0.7514430006112784,1.0709253127914415,0.7729936735917716,0.2979316391996701,2.043815043862383,0.0999999998959539,0.0963930195042242,0.9639301902125728,0.1,0.0963930190212572,0.4198731493282921,0.1354166666666666,0.0,0.5476265932355455,0.0018428606374786,1.0709253127914415,0.7729936735917716,0.2979316391996701,2.043815043862383,0.7514430006112784,0.9639301902125728,0.0999999998959539,0.0963930195042242,2.133337789291664,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,96.0,False,1.0,1.0,1.0,0.0,0.5690809232705555,0.600157263450295,0.0347544572295298,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.133337789291664
har,1,no_aug,success,,0.97771269310355,0.97771269310355,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,1,csta_topk_uniform_top5,success,,0.97771269310355,0.96407818045628,-0.01363451264727,58810,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,482.1936203928199,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002712371729615,2.95332996479725,1.0951368849092376,0.1647721690219969,0.1849475890058258,1.22189579344175,0.1,0.0998315400007152,0.0,0.0,0.0,58810.0,58810.0,10.0,10.0,0.0120727767386498,1.9406667737088623,0.1974154055432749,1.0,58810.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/har/_csta_runs/csta_topk_uniform_top5/har/s1/candidate_audit/har_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998315393233631,2.8202160958793043,4.35188433546708,2.8401893152373496,1.511695020229731,2.071530890235712,0.0999999993210046,0.0998315414728315,0.9983154000071522,0.1,0.0998315400007152,0.1849475890058258,0.0120727767386498,0.0,1.22189579344175,2.95332996479725,4.35188433546708,2.8401893152373496,1.511695020229731,2.071530890235712,2.8202160958793043,0.9983154000071522,0.0999999993210046,0.0998315414728315,1.9406667737088623,0.1974154055432749,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,5881.0,False,0.9999999999999998,1.0,1.0,0.0,0.5481176734634684,0.5453280743081682,0.0172601173069444,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9406667737088623
har,2,no_aug,success,,0.9761316446277742,0.9761316446277742,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,2,csta_topk_uniform_top5,success,,0.9761316446277742,0.9682131438511594,-0.0079185007766148,58810,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,372.228105193004,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000271495719985,2.95311158337233,1.1051870613963966,0.1803614811221377,0.1844640545568832,1.2225869306683654,0.1,0.0998597857290631,0.0,0.0,0.0,58810.0,58810.0,10.0,10.0,0.0105424247576942,1.9880973075557729,0.1969052882162897,1.0,58810.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/har/_csta_runs/csta_topk_uniform_top5/har/s2/candidate_audit/har_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998597856982231,2.728728188541952,4.169509293518479,2.751552168877625,1.4179571246408542,1.9849094846314053,0.0999999999693695,0.0998597857611223,0.998597857290632,0.1,0.0998597857290631,0.1844640545568832,0.0105424247576942,0.0,1.2225869306683654,2.95311158337233,4.169509293518479,2.751552168877625,1.4179571246408542,1.9849094846314053,2.728728188541952,0.998597857290632,0.0999999999693695,0.0998597857611223,1.9880973075557729,0.1969052882162897,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,5881.0,False,1.0,1.0,1.0,0.0,0.5466493036747552,0.5422104958906978,0.0180223546809868,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9880973075557729
har,3,no_aug,success,,0.9743694041363437,0.9743694041363437,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
har,3,csta_topk_uniform_top5,success,,0.9743694041363437,0.9627259836043276,-0.011643420532016,58810,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,379.4028470390476,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002713333831982,2.9528578979709645,1.1017587811238896,0.1725514439878843,0.1843822047136466,1.2285843936244951,0.1,0.0998406729247544,0.0,0.0,0.0,58810.0,58810.0,10.0,10.0,0.0117326985206597,1.8871287035535085,0.1972453664342799,1.0,58810.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/har/_csta_runs/csta_topk_uniform_top5/har/s3/candidate_audit/har_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0998406728998899,2.365230122839306,3.819469691647042,2.384897550055433,1.4345721415916093,2.0137262062060355,0.0999999999751642,0.0998406744042822,0.9984067292475444,0.1,0.0998406729247544,0.1843822047136466,0.0117326985206597,0.0,1.2285843936244951,2.9528578979709645,3.819469691647042,2.384897550055433,1.4345721415916093,2.0137262062060355,2.365230122839306,0.9984067292475444,0.0999999999751642,0.0998406744042822,1.8871287035535085,0.1972453664342799,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,45.0,5881.0,False,1.0,1.0,1.0,0.0,0.5349628221917697,0.5497570966656141,0.0174591325826717,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.8871287035535085
handwriting,1,no_aug,success,,0.3967018140706504,0.3967018140706504,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,1,csta_topk_uniform_top5,success,,0.3967018140706504,0.4832208193384924,0.086519005267842,1200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,85.16440045204945,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001568529731629,0.0003234642576246,1.0785511875746852,0.1188303850733959,0.6681662137261706,0.2429830989517447,0.1,0.0949935641724592,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1916666666666666,2.219098213268788,0.1583333333333333,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/handwriting/_csta_runs/csta_topk_uniform_top5/handwriting/s1/candidate_audit/handwriting_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.094993564533283,0.3624644310350514,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.1000000003848144,0.094993565355738,0.9499356417245928,0.1,0.0949935641724592,0.6681662137261706,0.1916666666666666,0.0,0.2429830989517447,0.0003234642576246,0.5721789178923395,0.3697576212937539,0.2024212965985855,2.025558924146072,0.3624644310350514,0.9499356417245928,0.1000000003848144,0.094993565355738,2.219098213268788,0.1583333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7453685192797045,0.7444455584581675,0.002264257482999,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.219098213268788
handwriting,2,no_aug,success,,0.3778473976410691,0.3778473976410691,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,2,csta_topk_uniform_top5,success,,0.3778473976410691,0.4699779642857008,0.0921305666446317,1200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,24.86195749603212,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569548081644,0.0003197857569375,1.0824877931967478,0.1248401396651636,0.6407217778412391,0.2591882417685238,0.1,0.0963474860058775,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.15,2.1580509684502043,0.1666666666666666,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/handwriting/_csta_runs/csta_topk_uniform_top5/handwriting/s2/candidate_audit/handwriting_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.096347486201824,0.3961350884392496,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.1000000002041799,0.0963474861035744,0.9634748600587758,0.1,0.0963474860058775,0.6407217778412391,0.15,0.0,0.2591882417685238,0.0003197857569375,0.5572447501663175,0.3912168280639282,0.1660279221023891,2.055819159028318,0.3961350884392496,0.9634748600587758,0.1000000002041799,0.0963474861035744,2.1580509684502043,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0,1.0,0.0,0.7552577188516096,0.7538034710311421,0.0025632709193199,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1580509684502043
handwriting,3,no_aug,success,,0.4107489766949844,0.4107489766949844,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handwriting,3,csta_topk_uniform_top5,success,,0.4107489766949844,0.4842184954351541,0.0734695187401697,1200,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,15.287183364154773,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569405826218,0.000324694489452,1.082370704597051,0.1243733582160114,0.64532551924759,0.2621793509247431,0.1,0.0967404976609793,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.1833333333333333,2.1664664038326835,0.1666666666666666,1.0,1200.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/handwriting/_csta_runs/csta_topk_uniform_top5/handwriting/s3/candidate_audit/handwriting_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0967404972016734,0.3674349302134919,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.0999999995347346,0.0967404974624514,0.9674049766097932,0.1,0.0967404976609793,0.64532551924759,0.1833333333333333,0.0,0.2621793509247431,0.000324694489452,0.5363409377057261,0.3583981210964416,0.1779428166092844,2.05449023240266,0.3674349302134919,0.9674049766097932,0.0999999995347346,0.0967404974624514,2.1664664038326835,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,120.0,False,1.0,1.0000000000000002,1.0,0.0,0.7505251104427254,0.7490490656463976,0.0034144444333813,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1664664038326835
fingermovements,1,no_aug,success,,0.6096486838154338,0.6096486838154338,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fingermovements,1,csta_topk_uniform_top5,success,,0.6096486838154338,0.6090225563909775,-0.0006261274244563,2520,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,98.49338395497762,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004774870121307,6.712466509381016e-05,1.121580384201447,0.2307912145165966,0.0219034470538412,6.124161271064009,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520.0,2520.0,10.0,10.0,0.0,2.290127913043139,0.1349206349206349,1.0,2520.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/fingermovements/_csta_runs/csta_topk_uniform_top5/fingermovements/s1/candidate_audit/fingermovements_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999266612,1.5320793280740022,2.223759259206684,1.5745735613064018,0.6491856979002819,2.084235965587884,0.0999999999266612,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0219034470538412,0.0,0.0,6.124161271064009,6.712466509381016e-05,2.223759259206684,1.5745735613064018,0.6491856979002819,2.084235965587884,1.5320793280740022,1.0,0.0999999999266612,0.1000000014901161,2.290127913043139,0.1349206349206349,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,406.0,252.0,True,1.0,1.0,1.0,0.0,0.8307717969504606,0.8345215765367926,0.0104135940713466,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.290127913043139
fingermovements,2,no_aug,success,,0.5463252343986289,0.5463252343986289,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fingermovements,2,csta_topk_uniform_top5,success,,0.5463252343986289,0.6080795899909557,0.0617543555923267,2520,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,49.35889606992714,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000477428563021,6.760694654469687e-05,1.1147028406435011,0.2250590930313518,0.022041470069583,6.096115785606503,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520.0,2520.0,10.0,10.0,0.0,2.282203754129056,0.1349206349206349,1.0,2520.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/fingermovements/_csta_runs/csta_topk_uniform_top5/fingermovements/s2/candidate_audit/fingermovements_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000145337,1.4966296560496786,2.1369767282263084,1.51858600539453,0.6183907228317783,2.083266983582869,0.1000000000145337,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.022041470069583,0.0,0.0,6.096115785606503,6.760694654469687e-05,2.1369767282263084,1.51858600539453,0.6183907228317783,2.083266983582869,1.4966296560496786,1.0,0.1000000000145337,0.1000000014901161,2.282203754129056,0.1349206349206349,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,406.0,252.0,True,1.0,1.0,1.0,0.0,0.8280564214850201,0.8333900926600747,0.010143714481585,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.282203754129056
fingermovements,3,no_aug,success,,0.54,0.54,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fingermovements,3,csta_topk_uniform_top5,success,,0.54,0.5889724310776943,0.0489724310776942,2520,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,19.17957922117785,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004774749077009,6.662167863819121e-05,1.1181037495844035,0.2295680618222106,0.0221313008214962,6.067835755862029,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2520.0,2520.0,10.0,10.0,0.0,2.2874393334617307,0.1309523809523809,1.0,2520.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/fingermovements/_csta_runs/csta_topk_uniform_top5/fingermovements/s3/candidate_audit/fingermovements_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000810133,1.5037500926734997,2.1227672175699053,1.5364339654366823,0.5863332521332227,2.0808035080688434,0.1000000000810133,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0221313008214962,0.0,0.0,6.067835755862029,6.662167863819121e-05,2.1227672175699053,1.5364339654366823,0.5863332521332227,2.0808035080688434,1.5037500926734997,1.0,0.1000000000810133,0.1000000014901161,2.2874393334617307,0.1309523809523809,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,406.0,252.0,True,1.0,1.0,1.0,0.0,0.8289623674063726,0.8348720595880204,0.0114670872167643,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2874393334617307
libras,1,no_aug,success,,0.864336266185026,0.864336266185026,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
