dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
uwavegesturelibrary,3,no_aug,success,,0.8952083131021819,0.8952083131021819,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,1.0,28,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,3,csta_topk_uniform_top5,success,,0.8952083131021819,0.912034648292762,0.01682633519058019,960,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,28,0,0,35.68141378695145,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570519327611,0.0018428606374786,1.0847574319893407,0.1309870454706135,0.4198731493282921,0.5476265932355455,0.1,0.0963930190212572,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.1354166666666666,2.133337789291664,0.1666666666666666,1.0,960.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/uwavegesturelibrary/s3/candidate_audit/uwavegesturelibrary_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0963930189203661,0.7514430006112784,1.0709253127914415,0.7729936735917716,0.2979316391996701,2.043815043862383,0.0999999998959539,0.0963930195042242,0.9639301902125728,0.1,0.0963930190212572,0.4198731493282921,0.1354166666666666,0.0,0.5476265932355455,0.0018428606374786,1.0709253127914415,0.7729936735917716,0.2979316391996701,2.043815043862383,0.7514430006112784,0.9639301902125728,0.0999999998959539,0.0963930195042242,2.133337789291664,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,96.0,False,1.0,1.0,1.0,0.0,0.5690809232705555,0.600157263450295,0.0347544572295298,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.133337789291664
ering,1,no_aug,success,,0.7292745612334898,0.7292745612334898,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.5833333333333334,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,csta_topk_uniform_top5,success,,0.7292745612334898,0.8582793035481839,0.12900474231469417,240,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.7777777777777777,30,0,0,9.053714222973213,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,0.0013170723671426,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.0377128268608677,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999993749267,0.1000000014901161,1.0,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.5080745053208268,1.0,0.0999999993749267,0.1000000014901161,2.0377128268608677,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.0377128268608677
ering,2,no_aug,success,,0.6997916739304767,0.6997916739304767,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.611111111111111,28,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,2,csta_topk_uniform_top5,success,,0.6997916739304767,0.8607731073161736,0.16098143338569693,240,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.7777777777777777,30,0,0,9.899039653129876,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812194388137,0.0013015840543201,1.098069042572177,0.1429676655229652,0.1469376726516472,1.0484200830955133,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.003428294150429,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/ering/s2/candidate_audit/ering_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999881427,0.54606562299,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.0999999999881427,0.1000000014901161,1.0,0.1,0.1,0.1469376726516472,0.0,0.0,1.0484200830955133,0.0013015840543201,0.9818766466008012,0.6121665316188827,0.3697101149819183,2.042117916627572,0.54606562299,1.0,0.0999999999881427,0.1000000014901161,2.003428294150429,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.3222339555125668,0.3261402467539024,0.0143436075719679,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.003428294150429
ering,3,no_aug,success,,0.3874090104269132,0.3874090104269132,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.5555555555555555,12,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,3,csta_topk_uniform_top5,success,,0.3874090104269132,0.8683740780403139,0.48096506761340063,240,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.7777777777777777,30,0,0,8.15368047892116,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001812196855423,0.0013504756179882,1.0937690424889808,0.1424737027425314,0.1431906752541684,1.0999095086492523,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,1.9097057700482944,0.2916666666666667,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/ering/s3/candidate_audit/ering_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000003982384,0.5401062437558427,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.1000000003982384,0.1000000008692344,1.0,0.1,0.1,0.1431906752541684,0.0,0.0,1.0999095086492523,0.0013504756179882,0.8938319959179297,0.5912372060365205,0.3025947898814092,2.056911337369776,0.5401062437558427,1.0,0.1000000003982384,0.1000000008692344,1.9097057700482944,0.2916666666666667,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.286704659174984,0.2865740186565553,0.0164677153455645,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9097057700482944
motorimagery,1,no_aug,success,,0.3288590604026846,0.3288590604026846,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.5139826422372227,19,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,1,csta_topk_uniform_top5,success,,0.3288590604026846,0.5,0.1711409395973154,2220,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.4448353054045411,30,0,0,1402.4600027371198,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205366228242,0.0001057293005477,1.0910116933025975,0.1857237416263039,0.0229766637949532,5.862721856485458,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.2633705888622044,0.1576576576576576,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/motorimagery/s1/candidate_audit/motorimagery_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000409838,1.4520403780452686,2.0838361747844134,1.4805404437695469,0.6032957310148663,2.0813034336538347,0.1000000000409838,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0229766637949532,0.0,0.0,5.862721856485458,0.0001057293005477,2.0838361747844134,1.4805404437695469,0.6032957310148663,2.0813034336538347,1.4520403780452686,1.0,0.1000000000409838,0.1000000014901161,2.2633705888622044,0.1576576576576576,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8356875008851016,0.8399157128239897,0.0107381054324327,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2633705888622044
motorimagery,2,no_aug,success,,0.5993589743589745,0.5993589743589745,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.40901822833386636,22,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,2,csta_topk_uniform_top5,success,,0.5993589743589745,0.6457131288591963,0.046354154500221845,2220,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.5177033492822967,12,0,0,634.836921940092,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205523622543,0.0001053666213261,1.0918869299713323,0.1877047724575483,0.0230776436981593,5.8308664150726335,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.263347133050209,0.1666666666666666,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/motorimagery/s2/candidate_audit/motorimagery_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000401806,1.457656713215066,2.107023644969293,1.4905001369538375,0.6165235080154556,2.084748867004742,0.1000000000401806,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0230776436981593,0.0,0.0,5.8308664150726335,0.0001053666213261,2.107023644969293,1.4905001369538375,0.6165235080154556,2.084748867004742,1.457656713215066,1.0,0.1000000000401806,0.1000000014901161,2.263347133050209,0.1666666666666666,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8376092659780109,0.8411751107247872,0.0093214330548028,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.263347133050209
motorimagery,3,no_aug,success,,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.5220483641536273,11,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motorimagery,3,csta_topk_uniform_top5,success,,0.3333333333333333,0.5601023017902813,0.226768968456948,2220,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.5357142857142857,27,0,0,952.7010975789744,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0007205766770111,0.0001060608452852,1.0970694634919422,0.1900239037714576,0.0230463596921717,5.846786074317659,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2220.0,2220.0,10.0,10.0,0.0,2.2874901790888384,0.1261261261261261,1.0,2220.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/motorimagery/s3/candidate_audit/motorimagery_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999943663,1.3786372459290743,2.0620147176937134,1.398200005775449,0.6638147119182648,2.074315927701346,0.0999999999943663,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0230463596921717,0.0,0.0,5.846786074317659,0.0001060608452852,2.0620147176937134,1.398200005775449,0.6638147119182648,2.074315927701346,1.3786372459290743,1.0,0.0999999999943663,0.1000000014901161,2.2874901790888384,0.1261261261261261,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,2080.0,222.0,True,1.0,1.0,1.0,0.0,0.8369538576626759,0.8396683749786727,0.0097637567402523,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.2874901790888384
natops,1,no_aug,success,,0.9443826473859844,0.9443826473859844,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.9458874458874459,25,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,1,csta_topk_uniform_top5,success,,0.9443826473859844,0.9272727272727272,-0.017109920113257182,1440,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.972027972027972,22,0,0,63.56800855812617,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004486332146048,2.9115049204579395,1.4018361419529,0.5480701959539224,0.0240977847172584,5.82076716417455,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.160811559321453,0.1875,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/natops/s1/candidate_audit/natops_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999718539,2.495324999413,3.457333159936591,2.551039279044512,0.906293880892079,2.1059732168111034,0.0999999999718539,0.1000000014901161,1.0,0.1,0.1,0.0240977847172584,0.0,0.0,5.82076716417455,2.9115049204579395,3.457333159936591,2.551039279044512,0.906293880892079,2.1059732168111034,2.495324999413,1.0,0.0999999999718539,0.1000000014901161,2.160811559321453,0.1875,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7413955341463061,0.757840911898841,0.0115851800505578,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.160811559321453
natops,2,no_aug,success,,0.9337613985528793,0.9337613985528793,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.9720279720279721,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,2,csta_topk_uniform_top5,success,,0.9337613985528792,0.9503771116862876,0.016615713133408372,1440,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.9444444444444444,19,0,0,70.8245711941272,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004493863662795,2.914843103501098,1.4253124776353003,0.5750430026591705,0.0244874409180124,5.7362806886113855,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.1789852033783856,0.1944444444444444,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/natops/s2/candidate_audit/natops_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000006996,2.437604747019312,3.016857740438076,2.446985785724095,0.5698719547139806,2.1699453887774984,0.1000000000006996,0.1000000014901161,1.0,0.1,0.1,0.0244874409180124,0.0,0.0,5.7362806886113855,2.914843103501098,3.016857740438076,2.446985785724095,0.5698719547139806,2.1699453887774984,2.437604747019312,1.0,0.1000000000006996,0.1000000014901161,2.1789852033783856,0.1944444444444444,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.753430123513149,0.7592133258157752,0.0107950116523461,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1789852033783856
natops,3,no_aug,success,,0.9499490187145669,0.9499490187145669,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,0.972027972027972,26,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natops,3,csta_topk_uniform_top5,success,,0.9499490187145668,0.8252229206408771,-0.12472609807368973,1440,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,0.945887445887446,18,0,0,43.26167671987787,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004487496863068,2.9214561923216844,1.405648870062669,0.5563515004368449,0.0249482397876351,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.1859164585147184,0.1736111111111111,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/natops/s3/candidate_audit/natops_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999855442,2.42005780484244,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,0.0999999999855442,0.1000000014901161,1.0,0.1,0.1,0.0249482397876351,0.0,0.0,5.643837013582447,2.9214561923216844,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,2.42005780484244,1.0,0.0999999999855442,0.1000000014901161,2.1859164585147184,0.1736111111111111,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7591960365934863,0.7556615765190766,0.0114538393452741,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1859164585147184
epilepsy,1,no_aug,success,,0.9709217843885813,0.9709217843885813,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,1,csta_topk_uniform_top5,success,,0.9709217843885812,0.9858903020667726,0.014968517678191406,1090,10.0,10.0,covariance_template,hard,moderntcn,True,False,none,True,uniform_top5_response,1.0,30,0,0,27.805625240085647,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569549510538,0.00410352161147,1.081104962994481,0.1287839992411313,0.1015002448350429,1.4579571049010949,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.177930938785269,0.1926605504587156,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/moderntcn_final20_robustness_v1/_csta_runs/csta_topk_uniform_top5/epilepsy/s1/candidate_audit/epilepsy_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004689583,1.3464652448022056,1.930303866039862,1.3810302661894152,0.5492735998504469,2.026601817143244,0.1000000004689583,0.1000000010799924,1.0,0.0999999999999999,0.0999999999999999,0.1015002448350429,0.0,0.0,1.4579571049010949,0.00410352161147,1.930303866039862,1.3810302661894152,0.5492735998504469,2.026601817143244,1.3464652448022056,1.0,0.1000000004689583,0.1000000010799924,2.177930938785269,0.1926605504587156,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3911798363993395,0.3353275993696665,0.0262335940754174,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.177930938785269
epilepsy,2,no_aug,success,,0.9646766169154228,0.9646766169154228,0.0,0,0.0,0.0,none,hard,moderntcn,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
